"uniName","courseName","degreeName","courseUrlExternal","md_file","study_level","expectedFromMd","stage1_output","stage2_output","output_json","course.md","normalized.json","output.json","stage1_parsed.json","parser_hints.json","extraction_warnings.json","entry_requirement_parsed.json","english_requirements_parsed.json","scholarship_parsed.json"
"University of Essex","BSc (Hons)  Accounting and Finance","BSc","https://www.essex.ac.uk/courses/UG00002/2/BSc-Accounting-and-Finance","foundation/ug00002-2-bsc-accounting-and-finance.md","foundation","{
  ""courseName"": ""BSc (Hons)  Accounting and Finance"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00002/2/BSc-Accounting-and-Finance"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00002-2-bsc-accounting-and-finance.md","","","","","","","",""
"University of Essex","BA (Hons)  Art History","BA","https://www.essex.ac.uk/courses/UG00021/2/BA-Art-History","foundation/ug00021-2-ba-art-history.md","foundation","{
  ""courseName"": ""BA (Hons)  Art History"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00021/2/BA-Art-History"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00021-2-ba-art-history.md","","","","","","","",""
"University of Essex","BSc (Hons)  Biological Sciences","BSc","https://www.essex.ac.uk/courses/UG00038/2/BSc-Biological-Sciences","foundation/ug00038-2-bsc-biological-sciences.md","foundation","{
  ""courseName"": ""BSc (Hons)  Biological Sciences"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00038/2/BSc-Biological-Sciences"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00038-2-bsc-biological-sciences.md","","","","","","","",""
"University of Essex","BSc (Hons)  Biomedical Science","BSc","https://www.essex.ac.uk/courses/UG00039/2/BSc-Biomedical-Science","foundation/ug00039-2-bsc-biomedical-science.md","foundation","{
  ""courseName"": ""BSc (Hons)  Biomedical Science"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00039/2/BSc-Biomedical-Science"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00039-2-bsc-biomedical-science.md","","","","","","","",""
"University of Essex","BSc (Hons)  Business Management","BSc","https://www.essex.ac.uk/courses/UG00045/2/BSc-Business-Management","foundation/ug00045-2-bsc-business-management.md","foundation","{
  ""courseName"": ""BSc (Hons)  Business Management"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00045/2/BSc-Business-Management"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00045-2-bsc-business-management.md","","","","","","","",""
"University of Essex","BSc (Hons)  Computer Games","BSc","https://www.essex.ac.uk/courses/UG00066/2/BSc-Computer-Games","foundation/ug00066-2-bsc-computer-games.md","foundation","{
  ""courseName"": ""BSc (Hons)  Computer Games"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00066/2/BSc-Computer-Games"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00066-2-bsc-computer-games.md","","","","","","","",""
"University of Essex","BSc (Hons)  Computer Science","BSc","https://www.essex.ac.uk/courses/UG00069/2/BSc-Computer-Science","foundation/ug00069-2-bsc-computer-science.md","foundation","{
  ""courseName"": ""BSc (Hons)  Computer Science"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00069/2/BSc-Computer-Science"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00069-2-bsc-computer-science.md","","","","","","","",""
"University of Essex","BA (Hons)  Criminology","BA","https://www.essex.ac.uk/courses/UG00089/2/BA-Criminology","foundation/ug00089-2-ba-criminology.md","foundation","{
  ""courseName"": ""BA (Hons)  Criminology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00089/2/BA-Criminology"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00089-2-ba-criminology.md","","","","","","","",""
"University of Essex","BSc (Hons)  Economics","BSc","https://www.essex.ac.uk/courses/UG00103/4/BSc-Economics","foundation/ug00103-4-bsc-economics.md","foundation","{
  ""courseName"": ""BSc (Hons)  Economics"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00103/4/BSc-Economics"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00103-4-bsc-economics.md","","","","","","","",""
"University of Essex","BEng (Hons)  Electronic Engineering","BEng","https://www.essex.ac.uk/courses/UG00117/3/BEng-Electronic-Engineering","foundation/ug00117-3-beng-electronic-engineering.md","foundation","{
  ""courseName"": ""BEng (Hons)  Electronic Engineering"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00117/3/BEng-Electronic-Engineering"",
  ""degreeName"": ""BEng"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00117-3-beng-electronic-engineering.md","","","","","","","",""
"University of Essex","BA (Hons)  English Language and Linguistics","BA","https://www.essex.ac.uk/courses/UG00131/2/BA-English-Language-and-Linguistics","foundation/ug00131-2-ba-english-language-and-linguistics.md","foundation","{
  ""courseName"": ""BA (Hons)  English Language and Linguistics"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00131/2/BA-English-Language-and-Linguistics"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00131-2-ba-english-language-and-linguistics.md","","","","","","","",""
"University of Essex","BA (Hons)  English Literature","BA","https://www.essex.ac.uk/courses/UG00139/2/BA-English-Literature","foundation/ug00139-2-ba-english-literature.md","foundation","{
  ""courseName"": ""BA (Hons)  English Literature"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00139/2/BA-English-Literature"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00139-2-ba-english-literature.md","","","","","","","",""
"University of Essex","BA (Hons)  Film Studies","BA","https://www.essex.ac.uk/courses/UG00164/2/BA-Film-Studies","foundation/ug00164-2-ba-film-studies.md","foundation","{
  ""courseName"": ""BA (Hons)  Film Studies"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00164/2/BA-Film-Studies"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00164-2-ba-film-studies.md","","","","","","","",""
"University of Essex","BA (Hons)  History","BA","https://www.essex.ac.uk/courses/UG00189/2/BA-History","foundation/ug00189-2-ba-history.md","foundation","{
  ""courseName"": ""BA (Hons)  History"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00189/2/BA-History"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00189-2-ba-history.md","","","","","","","",""
"University of Essex","LLB (Hons)  Law","LLB","https://www.essex.ac.uk/courses/UG00235/2/LLB-Law","foundation/ug00235-2-llb-law.md","foundation","{
  ""courseName"": ""LLB (Hons)  Law"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00235/2/LLB-Law"",
  ""degreeName"": ""LLB"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00235-2-llb-law.md","","","","","","","",""
"University of Essex","BA (Hons)  Liberal Arts","BA","https://www.essex.ac.uk/courses/UG00239/2/BA-Liberal-Arts","foundation/ug00239-2-ba-liberal-arts.md","foundation","{
  ""courseName"": ""BA (Hons)  Liberal Arts"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00239/2/BA-Liberal-Arts"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00239-2-ba-liberal-arts.md","","","","","","","",""
"University of Essex","BA (Hons)  Linguistics","BA","https://www.essex.ac.uk/courses/UG00241/2/BA-Linguistics","foundation/ug00241-2-ba-linguistics.md","foundation","{
  ""courseName"": ""BA (Hons)  Linguistics"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00241/2/BA-Linguistics"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00241-2-ba-linguistics.md","","","","","","","",""
"University of Essex","BSc (Hons)  Marketing Management","BSc","https://www.essex.ac.uk/courses/UG00256/2/BSc-Marketing-Management","foundation/ug00256-2-bsc-marketing-management.md","foundation","{
  ""courseName"": ""BSc (Hons)  Marketing Management"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00256/2/BSc-Marketing-Management"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00256-2-bsc-marketing-management.md","","","","","","","",""
"University of Essex","BSc (Hons)  Marine Biology","BSc","https://www.essex.ac.uk/courses/UG00263/2/BSc-Marine-Biology","foundation/ug00263-2-bsc-marine-biology.md","foundation","{
  ""courseName"": ""BSc (Hons)  Marine Biology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00263/2/BSc-Marine-Biology"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00263-2-bsc-marine-biology.md","","","","","","","",""
"University of Essex","BSc (Hons)  Mathematics","BSc","https://www.essex.ac.uk/courses/UG00269/2/BSc-Mathematics","foundation/ug00269-2-bsc-mathematics.md","foundation","{
  ""courseName"": ""BSc (Hons)  Mathematics"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00269/2/BSc-Mathematics"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00269-2-bsc-mathematics.md","","","","","","","",""
"University of Essex","BA (Hons)  Philosophy","BA","https://www.essex.ac.uk/courses/UG00321/2/BA-Philosophy","foundation/ug00321-2-ba-philosophy.md","foundation","{
  ""courseName"": ""BA (Hons)  Philosophy"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00321/2/BA-Philosophy"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00321-2-ba-philosophy.md","","","","","","","",""
"University of Essex","BA (Hons)  Politics","BA","https://www.essex.ac.uk/courses/UG00343/2/BA-Politics","foundation/ug00343-2-ba-politics.md","foundation","{
  ""courseName"": ""BA (Hons)  Politics"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00343/2/BA-Politics"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00343-2-ba-politics.md","","","","","","","",""
"University of Essex","BSc (Hons)  Psychology","BSc","https://www.essex.ac.uk/courses/UG00361/4/BSc-Psychology","foundation/ug00361-4-bsc-psychology.md","foundation","{
  ""courseName"": ""BSc (Hons)  Psychology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00361/4/BSc-Psychology"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00361-4-bsc-psychology.md","","","","","","","",""
"University of Essex","BA (Hons)  Sociology","BA","https://www.essex.ac.uk/courses/UG00378/2/BA-Sociology","foundation/ug00378-2-ba-sociology.md","foundation","{
  ""courseName"": ""BA (Hons)  Sociology"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00378/2/BA-Sociology"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00378-2-ba-sociology.md","","","","","","","",""
"University of Essex","BSc (Hons)  Sports and Exercise Science","BSc","https://www.essex.ac.uk/courses/UG00399/2/BSc-Sports-and-Exercise-Science","foundation/ug00399-2-bsc-sports-and-exercise-science.md","foundation","{
  ""courseName"": ""BSc (Hons)  Sports and Exercise Science"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG00399/2/BSc-Sports-and-Exercise-Science"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug00399-2-bsc-sports-and-exercise-science.md","","","","","","","",""
"University of Essex","BA (Hons)  Psychosocial and Psychoanalytic Studies","BA","https://www.essex.ac.uk/courses/UG01035/2/BA-Psychosocial-and-Psychoanalytic-Studies","foundation/ug01035-2-ba-psychosocial-and-psychoanalytic-studies.md","foundation","{
  ""courseName"": ""BA (Hons)  Psychosocial and Psychoanalytic Studies"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG01035/2/BA-Psychosocial-and-Psychoanalytic-Studies"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug01035-2-ba-psychosocial-and-psychoanalytic-studies.md","","","","","","","",""
"University of Essex","BA (Hons)  Childhood Studies","BA","https://www.essex.ac.uk/courses/UG01121/2/BA-Childhood-Studies","foundation/ug01121-2-ba-childhood-studies.md","foundation","{
  ""courseName"": ""BA (Hons)  Childhood Studies"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG01121/2/BA-Childhood-Studies"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug01121-2-ba-childhood-studies.md","","","","","","","",""
"University of Essex","BA (Hons)  Social Sciences","BA","https://www.essex.ac.uk/courses/UG01420/2/BA-Social-Sciences","foundation/ug01420-2-ba-social-sciences.md","foundation","{
  ""courseName"": ""BA (Hons)  Social Sciences"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG01420/2/BA-Social-Sciences"",
  ""degreeName"": ""BA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug01420-2-ba-social-sciences.md","","","","","","","",""
"University of Essex","BSc (Hons)  Sport Coaching","BSc","https://www.essex.ac.uk/courses/UG01663/2/BSc-Sport-Coaching","foundation/ug01663-2-bsc-sport-coaching.md","foundation","{
  ""courseName"": ""BSc (Hons)  Sport Coaching"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG01663/2/BSc-Sport-Coaching"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug01663-2-bsc-sport-coaching.md","","","","","","","",""
"University of Essex","BSc (Hons)  Cyber Security","BSc","https://www.essex.ac.uk/courses/UG01677/2/BSc-Cyber-Security","foundation/ug01677-2-bsc-cyber-security.md","foundation","{
  ""courseName"": ""BSc (Hons)  Cyber Security"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/UG01677/2/BSc-Cyber-Security"",
  ""degreeName"": ""BSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2027"",
  ""courseDuration"": ""4 years"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","foundation/ug01677-2-bsc-cyber-security.md","","","","","","","",""
"University of Essex","MFA Acting","MFA","https://www.essex.ac.uk/courses/PG00147/2/MFA-Acting-International","postgraduate/pg00147-2-mfa-acting-international.md","postgraduate","{
  ""courseName"": ""MFA Acting"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00147/2/MFA-Acting-International"",
  ""degreeName"": ""MFA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year 8 months"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00147-2-mfa-acting-international.md","","","","","","","",""
"University of Essex","MRes Health and Care Research","MRes","https://www.essex.ac.uk/courses/PG00366/2/MRes-Health-and-Care-Research","postgraduate/pg00366-2-mres-health-and-care-research.md","postgraduate","{
  ""courseName"": ""MRes Health and Care Research"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00366/2/MRes-Health-and-Care-Research"",
  ""degreeName"": ""MRes"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00366-2-mres-health-and-care-research.md","","","","","","","",""
"University of Essex","MSc Mathematics","MSc","https://www.essex.ac.uk/courses/PG00368/2/MSc-Mathematics","postgraduate/pg00368-2-msc-mathematics.md","postgraduate","{
  ""courseName"": ""MSc Mathematics"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00368/2/MSc-Mathematics"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00368-2-msc-mathematics.md","","","","","","","",""
"University of Essex","MSc Professional Accounting","MSc","https://www.essex.ac.uk/courses/PG00425/1/MSc-Accounting","postgraduate/pg00425-1-msc-accounting.md","postgraduate","{
  ""courseName"": ""MSc Professional Accounting"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00425/1/MSc-Accounting"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00425-1-msc-accounting.md","","","","","","","",""
"University of Essex","MRes Accounting","MRes","https://www.essex.ac.uk/courses/PG00425/4/MRes-Accounting","postgraduate/pg00425-4-mres-accounting.md","postgraduate","{
  ""courseName"": ""MRes Accounting"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00425/4/MRes-Accounting"",
  ""degreeName"": ""MRes"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00425-4-mres-accounting.md","","","","","","","",""
"University of Essex","MSc Accounting and Finance","MSc","https://www.essex.ac.uk/courses/PG00426/1/MSc-Accounting-and-Finance","postgraduate/pg00426-1-msc-accounting-and-finance.md","postgraduate","{
  ""courseName"": ""MSc Accounting and Finance"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00426/1/MSc-Accounting-and-Finance"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00426-1-msc-accounting-and-finance.md","","","","","","","",""
"University of Essex","MSc Financial Economics and Accounting","MSc","https://www.essex.ac.uk/courses/PG00427/1/MSc-Financial-Economics-and-Accounting","postgraduate/pg00427-1-msc-financial-economics-and-accounting.md","postgraduate","{
  ""courseName"": ""MSc Financial Economics and Accounting"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00427/1/MSc-Financial-Economics-and-Accounting"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00427-1-msc-financial-economics-and-accounting.md","","","","","","","",""
"University of Essex","MSc Accounting and Financial Management","MSc","https://www.essex.ac.uk/courses/PG00428/1/MSc-Accounting-and-Financial-Management","postgraduate/pg00428-1-msc-accounting-and-financial-management.md","postgraduate","{
  ""courseName"": ""MSc Accounting and Financial Management"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00428/1/MSc-Accounting-and-Financial-Management"",
  ""degreeName"": ""MSc"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00428-1-msc-accounting-and-financial-management.md","","","","","","","",""
"University of Essex","MRes Management Research","MRes","https://www.essex.ac.uk/courses/PG00430/1/MRes-Management-Research","postgraduate/pg00430-1-mres-management-research.md","postgraduate","{
  ""courseName"": ""MRes Management Research"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00430/1/MRes-Management-Research"",
  ""degreeName"": ""MRes"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00430-1-mres-management-research.md","","","","","","","",""
"University of Essex","MA Acting","MA","https://www.essex.ac.uk/courses/PG00431/1/MA-Acting","postgraduate/pg00431-1-ma-acting.md","postgraduate","{
  ""courseName"": ""MA Acting"",
  ""courseUrlExternal"": ""https://www.essex.ac.uk/courses/PG00431/1/MA-Acting"",
  ""degreeName"": ""MA"",
  ""level"": """",
  ""studyMode"": """",
  ""award"": """",
  ""intakeInfo"": ""October 2026"",
  ""courseDuration"": ""1 year"",
  ""tuitionFee"": """",
  ""currency"": """",
  ""ieltsMinOverall"": """",
  ""ieltsMinSection"": """"
}","","","","postgraduate/pg00431-1-ma-acting.md","","","","","","","",""
